"coord.Dim.1"	"coord.Dim.2"	"coord.Dim.3"	"coord.Dim.4"	"cos2.Dim.1"	"cos2.Dim.2"	"cos2.Dim.3"	"cos2.Dim.4"	"contrib.Dim.1"	"contrib.Dim.2"	"contrib.Dim.3"	"contrib.Dim.4"	"dist"
"11748515"	-4.291453873487	3.70234885609272	-1.82188545732533	0.059705979799963	0.327884997452922	0.244043544451925	0.0590955510153762	6.34670492595643e-05	0.00228024064841166	0.00339835943779691	0.00117046223450144	1.80788806559321e-06	7.49451746510738
"11748457"	-4.32785594571805	3.7000719320123	-1.99412078439651	-0.179612171033295	0.312835108493337	0.228660014936224	0.0664160148959724	0.000538817159361849	0.00231908880219164	0.00339418077858113	0.00140222655462712	1.63609080251511e-05	7.73775640417445
"11748447"	-4.37580365792894	3.74784451020288	-2.20272124086293	-0.161012629233901	0.327589642543082	0.240313206071849	0.0830106066235532	0.000443541633709667	0.00237075917238916	0.00348239286840207	0.00171093829323276	1.31478809225949e-05	7.64526856313822
"11748439"	-4.21944397430421	3.49495448063005	-2.80340691036262	-0.234300583403185	0.304662014572665	0.209021474750598	0.134486948376728	0.000939408747903947	0.00220435854403347	0.00302829153720214	0.00277132555283868	2.784085820575e-05	7.64444692892092
"11748437"	-3.90208302673293	4.1232144618994	-2.69279995340668	-1.35622286709178	0.238085680080644	0.265834970873908	0.113383130997381	0.0287608944782889	0.00188523197564643	0.00421489232382921	0.00255695714551573	0.000932820332722058	7.99705104898906
"11748433"	-4.00358048186244	3.77830581760596	-2.95822961494878	-0.97888267939577	0.260876630822785	0.232344429316983	0.142430110535201	0.0155955012723929	0.00198458137918994	0.00353923051187512	0.0030858799598288	0.000485956243884117	7.83846412170962
"11748427"	-4.46368815220554	4.14406638303571	-1.72655493557132	0.120108576321356	0.334186136199218	0.288040890521288	0.0499990255377808	0.000241962897187508	0.00246694505650299	0.00425763122973809	0.00105117753210811	7.31617216634688e-06	7.72146364876312
"11748415"	-4.60472338231962	3.552939516999	-2.80959063845072	0.141411504769496	0.365223175027606	0.21743370401902	0.135968194207123	0.000344445664502602	0.0026252996324601	0.00312961031279926	0.00278356496342906	1.01415740436766e-05	7.61946331280076
"11748417"	-4.53788266878833	3.49178598210862	-3.14658440179117	-0.0670241711442429	0.322251660798515	0.190802417666518	0.154941376516292	7.02993878031112e-05	0.00254963675219245	0.00302280317512312	0.0034913552251138	2.27823637911546e-06	7.99384421583784
"11748431"	-4.52020063854647	3.78165697409915	-2.11043823654274	0.275436156552017	0.339186542094614	0.23740368322524	0.0739381332079106	0.00125940405401333	0.00252980595262367	0.00354551151489974	0.00157058180025407	3.8474924619952e-05	7.76137033027406
